,Clean_Resume,skills,Category
854,key skill programing language c c python apex visualforce database mysql framework django technology salesforce com administration development force com salesforce crm blockchain website designing html5 css3 project diploma project name vanet virtual ad hoc network technology used java project system made video streaming project give real time video steaming two device using vanet ap degree project name drowsiness detection system technology used python raspberry pi project system made driver safety parson driving car detects drowsy condition parson system brings alarm education detail january 2017 b e computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 c nashik maharashtra c meri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description job description managing mining firm creating smart contract wave ethereum platform,"['mysql', 'django', 'engineering', 'computer engineering', 'python', 'blockchain', 'database', 'java', 'raspberry pi', 'customer relationship management', 'framework', 'ethereum']",Blockchain
855,software skill language c c java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup scripting html javascript php cs jquery angular j framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limited jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac addressing lease line osi layer routing protocol status network designer education detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month cs exprience 12 month html exprience 12 month javascript exprience 12 month c exprience 6 monthscompany detail company auxledger description worked lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deployed java byte code ethereum well written api java spring build front end called api audit logger audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypted form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description worked usa team blockchain ethereum designed product ethereum blockchain setup private ethereum bitcoin blockchain worked loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system designed front end backend content website manageable admin panel news portal news portal content hindi language used html cs javascript jdbc mysql data base birthday reminder small web application birthday reminder used html cs javascript jdbc mysql db car parking system web application management car parking system used html cs javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013 sep 2014 web developer company portal employee management inside company onsite employee different different district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric block chain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node j react j express j,"['spring', 'mysql', 'jquery', 'content management', 'javascript', 'routing protocol', 'postgresql', 'ubuntu', 'fabric', 'blockchain', 'angular', 'framework', 'bitcoin', 'hibernate', 'web server', 'certificate', 'web service', 'java', 'software', 'react', 'server', 'operating system', 'front end', 'ethereum']",Blockchain
856,skill bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c programming java machine learning specilaized brain computer interface computer networking server admin computer vision data analytics cloud computing reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail networking exprience 27 month data analytics exprience 11 month computer vision exprience 6 month java exprience 6 month machine learning exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytics networking term company virtual description developing prototype smart india hackthon deployment level 3 networking switch intern bharti airtel private limited mumbai company 1 international research scholar university rome tor vergata rome description nov 2017 nov 2017 done research reality based brain computer interface proposed paper international journal advanced research ijar 20656 accepted paper reviewer smart kisan revolutionizing country ijsrd accepted publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handling group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8 data science web analytics positron internet virtual description company description making people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,"['computer science', 'data science', 'engineering', 'computer vision', 'marketing', 'medium', 'server', 'machine learning', 'blockchain', 'mode', 'analytics', 'java', 'deployment', 'bitcoin', 'business', 'ethereum']",Blockchain
857,hobby playing chess solving rubik cube watching series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspm jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global service pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global service pvt ltd description worked productively team identify requirement proposed idea enhancing product developing managing user blockchain account wallet transaction regularly monitoring smooth execution blockchain transaction wallet function along identifying correcting possible error writing smart contract api documenting company corpcloud global service pvt ltd description identifying complex bug system resolving implemented updated application module direction senior effectively coded required change alteration checked repository using bit bucket performed code check in check out regularly worked api,"['engineering', 'monitoring', 'blockchain']",Blockchain
858,skill strong c fundamental problem solving ethereum smart contract solidity skill golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aws docker microservices blockchain protocol consensuseducation detail january 2014 tech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 b e computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aws exprience 6 month problem solving exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol rolled multiple blockchain based pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable hosted wallet based erc 20 standard xinfin network working production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focused direct mutual fund build various scalable web based product b2b b2c based mean stack technology integrated multiple finance application entity eg integration kyc mf entity technology node j angular j mongodb express company yallaspree description hyderabad telangana yallaspree largest digital shopping directory u e 22k store responsibility develop maintain following module admin vendor interface database operation writing webservices complete notification system event offer page technology cakephp php framework jquery mysql company railtiffin com description mumbai maharashtra railtiffin com e commerce platform serve food railway passenger worked multiple role like bug fixing db operation feature customisation writing api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquartered dallas usa office india worked birst analytics tool develop deploy maintain report,"['computer science', 'mongodb', 'mysql', 'commerce', 'passenger', 'ecommerce', 'computer engineering', 'blockchain', 'ethereum', 'database', 'jquery', 'cakephp', 'angular', 'framework', 'postgresql', 'finance', 'docker', 'react']",Blockchain
859,key skill programing language c c python apex visualforce database mysql framework django technology salesforce com administration development force com salesforce crm blockchain website designing html5 css3 project diploma project name vanet virtual ad hoc network technology used java project system made video streaming project give real time video steaming two device using vanet ap degree project name drowsiness detection system technology used python raspberry pi project system made driver safety parson driving car detects drowsy condition parson system brings alarm education detail january 2017 b e computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 c nashik maharashtra c meri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description job description managing mining firm creating smart contract wave ethereum platform,"['mysql', 'django', 'engineering', 'computer engineering', 'python', 'blockchain', 'database', 'java', 'raspberry pi', 'customer relationship management', 'framework', 'ethereum']",Blockchain
860,software skill language c c java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup scripting html javascript php cs jquery angular j framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limited jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac addressing lease line osi layer routing protocol status network designer education detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month cs exprience 12 month html exprience 12 month javascript exprience 12 month c exprience 6 monthscompany detail company auxledger description worked lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deployed java byte code ethereum well written api java spring build front end called api audit logger audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypted form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description worked usa team blockchain ethereum designed product ethereum blockchain setup private ethereum bitcoin blockchain worked loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system designed front end backend content website manageable admin panel news portal news portal content hindi language used html cs javascript jdbc mysql data base birthday reminder small web application birthday reminder used html cs javascript jdbc mysql db car parking system web application management car parking system used html cs javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013 sep 2014 web developer company portal employee management inside company onsite employee different different district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric block chain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node j react j express j,"['spring', 'mysql', 'jquery', 'content management', 'javascript', 'routing protocol', 'postgresql', 'ubuntu', 'fabric', 'blockchain', 'angular', 'framework', 'bitcoin', 'hibernate', 'web server', 'certificate', 'web service', 'java', 'software', 'react', 'server', 'operating system', 'front end', 'ethereum']",Blockchain
861,skill bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c programming java machine learning specilaized brain computer interface computer networking server admin computer vision data analytics cloud computing reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail networking exprience 27 month data analytics exprience 11 month computer vision exprience 6 month java exprience 6 month machine learning exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytics networking term company virtual description developing prototype smart india hackthon deployment level 3 networking switch intern bharti airtel private limited mumbai company 1 international research scholar university rome tor vergata rome description nov 2017 nov 2017 done research reality based brain computer interface proposed paper international journal advanced research ijar 20656 accepted paper reviewer smart kisan revolutionizing country ijsrd accepted publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handling group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8 data science web analytics positron internet virtual description company description making people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,"['computer science', 'data science', 'engineering', 'computer vision', 'marketing', 'medium', 'server', 'machine learning', 'blockchain', 'mode', 'analytics', 'java', 'deployment', 'bitcoin', 'business', 'ethereum']",Blockchain
862,hobby playing chess solving rubik cube watching series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspm jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global service pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global service pvt ltd description worked productively team identify requirement proposed idea enhancing product developing managing user blockchain account wallet transaction regularly monitoring smooth execution blockchain transaction wallet function along identifying correcting possible error writing smart contract api documenting company corpcloud global service pvt ltd description identifying complex bug system resolving implemented updated application module direction senior effectively coded required change alteration checked repository using bit bucket performed code check in check out regularly worked api,"['engineering', 'monitoring', 'blockchain']",Blockchain
863,skill strong c fundamental problem solving ethereum smart contract solidity skill golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aws docker microservices blockchain protocol consensuseducation detail january 2014 tech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 b e computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aws exprience 6 month problem solving exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol rolled multiple blockchain based pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable hosted wallet based erc 20 standard xinfin network working production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focused direct mutual fund build various scalable web based product b2b b2c based mean stack technology integrated multiple finance application entity eg integration kyc mf entity technology node j angular j mongodb express company yallaspree description hyderabad telangana yallaspree largest digital shopping directory u e 22k store responsibility develop maintain following module admin vendor interface database operation writing webservices complete notification system event offer page technology cakephp php framework jquery mysql company railtiffin com description mumbai maharashtra railtiffin com e commerce platform serve food railway passenger worked multiple role like bug fixing db operation feature customisation writing api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquartered dallas usa office india worked birst analytics tool develop deploy maintain report,"['computer science', 'mongodb', 'mysql', 'commerce', 'passenger', 'ecommerce', 'computer engineering', 'blockchain', 'ethereum', 'database', 'jquery', 'cakephp', 'angular', 'framework', 'postgresql', 'finance', 'docker', 'react']",Blockchain
864,key skill programing language c c python apex visualforce database mysql framework django technology salesforce com administration development force com salesforce crm blockchain website designing html5 css3 project diploma project name vanet virtual ad hoc network technology used java project system made video streaming project give real time video steaming two device using vanet ap degree project name drowsiness detection system technology used python raspberry pi project system made driver safety parson driving car detects drowsy condition parson system brings alarm education detail january 2017 b e computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 c nashik maharashtra c meri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description job description managing mining firm creating smart contract wave ethereum platform,"['mysql', 'django', 'engineering', 'computer engineering', 'python', 'blockchain', 'database', 'java', 'raspberry pi', 'customer relationship management', 'framework', 'ethereum']",Blockchain
865,software skill language c c java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup scripting html javascript php cs jquery angular j framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limited jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac addressing lease line osi layer routing protocol status network designer education detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month cs exprience 12 month html exprience 12 month javascript exprience 12 month c exprience 6 monthscompany detail company auxledger description worked lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deployed java byte code ethereum well written api java spring build front end called api audit logger audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypted form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description worked usa team blockchain ethereum designed product ethereum blockchain setup private ethereum bitcoin blockchain worked loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system designed front end backend content website manageable admin panel news portal news portal content hindi language used html cs javascript jdbc mysql data base birthday reminder small web application birthday reminder used html cs javascript jdbc mysql db car parking system web application management car parking system used html cs javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013 sep 2014 web developer company portal employee management inside company onsite employee different different district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric block chain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node j react j express j,"['spring', 'mysql', 'jquery', 'content management', 'javascript', 'routing protocol', 'postgresql', 'ubuntu', 'fabric', 'blockchain', 'angular', 'framework', 'bitcoin', 'hibernate', 'web server', 'certificate', 'web service', 'java', 'software', 'react', 'server', 'operating system', 'front end', 'ethereum']",Blockchain
866,skill bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c programming java machine learning specilaized brain computer interface computer networking server admin computer vision data analytics cloud computing reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail networking exprience 27 month data analytics exprience 11 month computer vision exprience 6 month java exprience 6 month machine learning exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytics networking term company virtual description developing prototype smart india hackthon deployment level 3 networking switch intern bharti airtel private limited mumbai company 1 international research scholar university rome tor vergata rome description nov 2017 nov 2017 done research reality based brain computer interface proposed paper international journal advanced research ijar 20656 accepted paper reviewer smart kisan revolutionizing country ijsrd accepted publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handling group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8 data science web analytics positron internet virtual description company description making people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,"['computer science', 'data science', 'engineering', 'computer vision', 'marketing', 'medium', 'server', 'machine learning', 'blockchain', 'mode', 'analytics', 'java', 'deployment', 'bitcoin', 'business', 'ethereum']",Blockchain
867,hobby playing chess solving rubik cube watching series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspm jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global service pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global service pvt ltd description worked productively team identify requirement proposed idea enhancing product developing managing user blockchain account wallet transaction regularly monitoring smooth execution blockchain transaction wallet function along identifying correcting possible error writing smart contract api documenting company corpcloud global service pvt ltd description identifying complex bug system resolving implemented updated application module direction senior effectively coded required change alteration checked repository using bit bucket performed code check in check out regularly worked api,"['engineering', 'monitoring', 'blockchain']",Blockchain
868,skill strong c fundamental problem solving ethereum smart contract solidity skill golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aws docker microservices blockchain protocol consensuseducation detail january 2014 tech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 b e computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aws exprience 6 month problem solving exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol rolled multiple blockchain based pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable hosted wallet based erc 20 standard xinfin network working production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focused direct mutual fund build various scalable web based product b2b b2c based mean stack technology integrated multiple finance application entity eg integration kyc mf entity technology node j angular j mongodb express company yallaspree description hyderabad telangana yallaspree largest digital shopping directory u e 22k store responsibility develop maintain following module admin vendor interface database operation writing webservices complete notification system event offer page technology cakephp php framework jquery mysql company railtiffin com description mumbai maharashtra railtiffin com e commerce platform serve food railway passenger worked multiple role like bug fixing db operation feature customisation writing api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquartered dallas usa office india worked birst analytics tool develop deploy maintain report,"['computer science', 'mongodb', 'mysql', 'commerce', 'passenger', 'ecommerce', 'computer engineering', 'blockchain', 'ethereum', 'database', 'jquery', 'cakephp', 'angular', 'framework', 'postgresql', 'finance', 'docker', 'react']",Blockchain
869,key skill programing language c c python apex visualforce database mysql framework django technology salesforce com administration development force com salesforce crm blockchain website designing html5 css3 project diploma project name vanet virtual ad hoc network technology used java project system made video streaming project give real time video steaming two device using vanet ap degree project name drowsiness detection system technology used python raspberry pi project system made driver safety parson driving car detects drowsy condition parson system brings alarm education detail january 2017 b e computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 c nashik maharashtra c meri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description job description managing mining firm creating smart contract wave ethereum platform,"['mysql', 'django', 'engineering', 'computer engineering', 'python', 'blockchain', 'database', 'java', 'raspberry pi', 'customer relationship management', 'framework', 'ethereum']",Blockchain
870,software skill language c c java operating system window xp 7 ubuntu rdbms oracle sql database sql postgresql markup scripting html javascript php cs jquery angular j framework strut hibernate spring mvc web server tomcat glassfish web service rest soap training detail duration 4 month united telecommunication limited jharnet project place ranchi jharkhand networking requirement elementary configuration router switch ip mac addressing lease line osi layer routing protocol status network designer education detail 2 high school diploma government woman ranchi jharkhand institution blockchain engineer blockchain engineer auxledger skill detail java exprience 19 month cs exprience 12 month html exprience 12 month javascript exprience 12 month c exprience 6 monthscompany detail company auxledger description worked lot product blockchain bitcoin build wallet explorer bitcoin ethereum build wallet explorer ethereum blockchain customize product ethereum inventory system build smart contract solidity deployed java byte code ethereum well written api java spring build front end called api audit logger audit logger otc exchange keep transaction record blockchain doc safe ethereum build ethereum application keep document safe blockchain document encrypted form server explore litecoin ripple exchange otc p2p hyperledger fabric continue company description worked usa team blockchain ethereum designed product ethereum blockchain setup private ethereum bitcoin blockchain worked loyalty program system system ethereum network company erp system crm real estate company description lavisa infrastructure bangalore sep 2015 oct 2016 software developer erp system crm real estate company company news portal description demand product development client side requirement like dynamic website content management system designed front end backend content website manageable admin panel news portal news portal content hindi language used html cs javascript jdbc mysql data base birthday reminder small web application birthday reminder used html cs javascript jdbc mysql db car parking system web application management car parking system used html cs javascript jdbc mysql db company company portal employee management inside company description united telecom limited ranchi nov 2013 sep 2014 web developer company portal employee management inside company onsite employee different different district management kind government service like adhar card birth certificate pan card tracker etc technology skill technology blockchain bitcoin ethereum ripple hyperledger fabric block chain private setup blockchain node building smart contract solidity language smart contract api java spring dapp building node j react j express j,"['spring', 'mysql', 'jquery', 'content management', 'javascript', 'routing protocol', 'postgresql', 'ubuntu', 'fabric', 'blockchain', 'angular', 'framework', 'bitcoin', 'hibernate', 'web server', 'certificate', 'web service', 'java', 'software', 'react', 'server', 'operating system', 'front end', 'ethereum']",Blockchain
871,skill bitcoin ethereum solidity hyperledger beginner go beginner r3 corda beginner tendermint nodejs c programming java machine learning specilaized brain computer interface computer networking server admin computer vision data analytics cloud computing reactjs angulareducation detail january 2014 january 2018 bachelor engineering computer science engineering thakur college engineering technology september 2016 march 2017 dynamic blood bank system mumbai maharashtra iit january 2014 cbse senior secondary january 2011 cbse banking vidyashram public school blockchain developer blockchain developer zhypility technology skill detail networking exprience 27 month data analytics exprience 11 month computer vision exprience 6 month java exprience 6 month machine learning exprience 6 monthscompany detail company zhypility technology description une 2018 company area business owner amway enterprise limited description business strategizing promotion analytics networking term company virtual description developing prototype smart india hackthon deployment level 3 networking switch intern bharti airtel private limited mumbai company 1 international research scholar university rome tor vergata rome description nov 2017 nov 2017 done research reality based brain computer interface proposed paper international journal advanced research ijar 20656 accepted paper reviewer smart kisan revolutionizing country ijsrd accepted publication company description reliance jio mumbai dec 2017 jan 2017 company maharastra state government hackthon description company virtual description handling group intern marketing sale team nearby promote social medium platform nearby product company promotion stock marketing drum food international description company 8 data science web analytics positron internet virtual description company description making people aware woman equality right raise voice violence various mode event source medium help society company iit bombay iit kgp startup description company iit bombay iit kgp startup description,"['computer science', 'data science', 'engineering', 'computer vision', 'marketing', 'medium', 'server', 'machine learning', 'blockchain', 'mode', 'analytics', 'java', 'deployment', 'bitcoin', 'business', 'ethereum']",Blockchain
872,hobby playing chess solving rubik cube watching series language english hindi marathi education detail january 2014 january 2017 bachelor degree information technology first class pune maharashtra jspm jayawantrao sawant college engineering january 2010 january 2014 diploma information technology first class nashik maharashtra k k wagh polytechnic january 2010 ssc first class nashik maharashtra new era english school blockchain developer blockchain developer corpcloud global service pvt ltd skill detail blockchain exprience 6 month smart contract exprience 6 month dapps exprience 6 month mean stack exprience 12 monthscompany detail company corpcloud global service pvt ltd description worked productively team identify requirement proposed idea enhancing product developing managing user blockchain account wallet transaction regularly monitoring smooth execution blockchain transaction wallet function along identifying correcting possible error writing smart contract api documenting company corpcloud global service pvt ltd description identifying complex bug system resolving implemented updated application module direction senior effectively coded required change alteration checked repository using bit bucket performed code check in check out regularly worked api,"['engineering', 'monitoring', 'blockchain']",Blockchain
873,skill strong c fundamental problem solving ethereum smart contract solidity skill golang node angular react culturally fit startup environment mongodb postgresql mysql enthusiastic learn new technology aws docker microservices blockchain protocol consensuseducation detail january 2014 tech computer engineering jaipur rajasthan malaviya national institute technology jaipur january 2011 b e computer science engg kolhapur maharashtra shivaji university blockchain engineer blockchain engineer xinfin orgnization skill detail mongodb exprience 16 month contract exprience 12 month mysql exprience 9 month aws exprience 6 month problem solving exprience 6 monthscompany detail company xinfin orgnization description xinfin global open source hybrid blockchain protocol rolled multiple blockchain based pilot project different use case various client eg tradefinex supply chain management land registry govt mh infactor invoice factoring build secure scalable hosted wallet based erc 20 standard xinfin network working production level blockchain use case technology ethereum blockchain solidity smart contract dapps nodejs company oro wealth description orowealth zero commision online investment platform currently focused direct mutual fund build various scalable web based product b2b b2c based mean stack technology integrated multiple finance application entity eg integration kyc mf entity technology node j angular j mongodb express company yallaspree description hyderabad telangana yallaspree largest digital shopping directory u e 22k store responsibility develop maintain following module admin vendor interface database operation writing webservices complete notification system event offer page technology cakephp php framework jquery mysql company railtiffin com description mumbai maharashtra railtiffin com e commerce platform serve food railway passenger worked multiple role like bug fixing db operation feature customisation writing api endpoint technology opencart ecommerce framework jquery mysql company accolite software india private limited description bengaluru ka accolite global service company headquartered dallas usa office india worked birst analytics tool develop deploy maintain report,"['computer science', 'mongodb', 'mysql', 'commerce', 'passenger', 'ecommerce', 'computer engineering', 'blockchain', 'ethereum', 'database', 'jquery', 'cakephp', 'angular', 'framework', 'postgresql', 'finance', 'docker', 'react']",Blockchain
874,key skill programing language c c python apex visualforce database mysql framework django technology salesforce com administration development force com salesforce crm blockchain website designing html5 css3 project diploma project name vanet virtual ad hoc network technology used java project system made video streaming project give real time video steaming two device using vanet ap degree project name drowsiness detection system technology used python raspberry pi project system made driver safety parson driving car detects drowsy condition parson system brings alarm education detail january 2017 b e computer engineering pune maharashtra sanghavi college engineering january 2014 diploma computer technology nashik maharashtra shree mahavir polytechnic january 2010 c nashik maharashtra c meri high school blockchain developer skill detail ap exprience 6 month apex exprience 6 month c exprience 6 month crm exprience 6 month customer relationship management exprience 6 monthscompany detail company description job description managing mining firm creating smart contract wave ethereum platform,"['mysql', 'django', 'engineering', 'computer engineering', 'python', 'blockchain', 'database', 'java', 'raspberry pi', 'customer relationship management', 'framework', 'ethereum']",Blockchain
